PC1,PC2,PC3,PC4,PC5,PC6,orig_Max Fecal Coliform,orig_Min Temperature,orig_Max BOD,orig_Max Temperature,orig_Max Conductivity,orig_Temperature_Range,orig_Min Fecal Coliform,orig_Max Total Coliform,orig_Min BOD,orig_Min Dissolved Oxygen,orig_Min Nitrate N + Nitrite N,orig_Min pH,orig_Max Nitrate N + Nitrite N,STN_Code,Water_Body_Type,Cluster
1.5893892652606745,-2.974571182226441,0.9067648601055373,-0.6518274861756332,-0.2052298547971149,0.2402087684900469,84.0,21.0,13.0,30.0,1865.0,9.0,17.0,540.0,6.0,0.3,2.2,7.1,12.0,3072.0,LAKE,0
1.7248586328334017,-2.2486634409999193,1.0215455416564017,0.0648949137910539,0.133399692150012,-1.6019939963366492,63.0,21.0,35.8,30.0,2627.0,9.0,17.0,540.0,3.0,0.3,0.3,7.1,14.855000000000002,5038.0,LAKE,0
1.4107894757544217,-2.7879142636490077,1.621280976779166,0.7383232097762964,-0.2056566959522549,0.417188484653368,34.0,24.0,14.0,35.0,1537.0,11.0,21.0,540.0,5.8,0.3,2.0,7.2,10.6,1788.0,LAKE,0
1.4811218970821651,-2.670728775396217,0.6349217405815578,-0.4087397854105307,-0.6304098418149494,0.2045536611850092,63.0,22.0,22.0,30.0,1535.0,8.0,12.0,540.0,4.0,0.3,2.3000000000000003,7.0,10.2,5033.0,LAKE,0
-1.6769647892397417,-0.3002506050511795,-0.5409706858885331,0.5369531638310976,0.4872344042916817,0.0001493016610166,12.0,22.0,2.8,29.0,622.0,7.0,2.0,280.0,2.1,5.2,0.3,7.4,2.4,3069.0,LAKE,0
0.3201945624840547,-2.0685207377038464,-0.1269538414467571,0.3575810210590671,-0.2363100638136048,0.8608261383012624,63.0,24.0,7.0,30.0,1354.0,6.0,14.0,540.0,2.1,1.2,1.6,7.4,10.2,5034.0,LAKE,0
1.2342361956821006,-2.0959783605283957,2.02480289376746,2.378541550865862,-0.3613703885805528,-0.469073367872412,63.0,28.0,14.0,38.5,1592.0,13.0,21.0,540.0,5.0,0.3,0.3,7.1,14.2,5044.0,LAKE,0
-0.287052870846771,-1.4628963061563516,-1.9368069354282709,-0.7076934844125732,-0.9318818241074416,1.490784070250554,27.0,24.0,3.4,25.0,838.0,1.0,12.0,280.0,2.1,5.8,2.3000000000000003,6.9,7.13,4685.0,LAKE,0
2.2070767079451645,-3.3258076758184467,1.4165866679746273,0.0061234217214299,-0.6937550336412688,0.3524493855632749,73.0,23.0,16.0,33.0,2360.0,10.0,27.0,540.0,6.0,0.3,2.3000000000000003,6.9,14.855000000000002,4667.0,LAKE,0
1.553552925117511,-2.1986567264015013,1.3984055398233448,2.4573347475118794,-0.1831098010818228,-0.4961003421765321,33.0,29.0,12.0,38.0,1558.0,9.0,21.0,540.0,6.0,0.3,0.3,7.1,14.2,5037.0,LAKE,0
0.0927248352594928,-1.0848174297731026,0.5062616757824359,2.1078810067753513,-0.929640200188729,-0.531297267642895,57.0,27.0,8.0,35.0,1020.0,8.0,7.0,430.0,2.1,0.3,0.3,6.9,7.4,4234.0,LAKE,0
2.2365342004218864,-3.1735743753310452,-0.2955029870115787,0.1994324011766306,-0.5671831616671889,0.7847730248971551,63.0,27.0,16.0,30.0,1604.0,3.0,9.0,540.0,5.0,0.3,2.3000000000000003,7.1,14.855000000000002,5050.0,LAKE,0
2.3751039914577174,-2.4818799560239495,-0.7994520504000517,0.4487881060193791,0.1522140679083047,-1.0704937506103294,63.0,27.0,20.0,28.0,2250.0,1.0,27.0,920.0,5.8,0.3,0.6,7.0,14.855000000000002,5042.0,LAKE,0
0.8045979676387693,-1.8386578600648904,0.2453345229588321,0.0022681587373235,0.1508928253270728,-0.7931327164881709,57.0,22.0,19.0,29.0,1352.0,7.0,2.0,920.0,4.0,0.3,0.9,7.2,8.6,5031.0,LAKE,0
1.5977297148609022,-2.6214572754097794,-0.2581447473285096,0.0488491203195778,0.5932743858526824,-0.0292095776573156,79.0,25.0,12.0,29.0,1500.0,4.0,33.0,430.0,7.05,0.3,2.0,7.3,6.4,3076.0,POND,0
3.451295690793226,-3.5632184831566978,0.0531898811229348,-2.1814919737567062,-0.5945556176943683,-1.4292628581770608,14.0,19.0,35.8,24.0,3294.5,5.0,6.0,540.0,7.05,0.3,2.3000000000000003,6.4,14.855000000000002,2347.0,POND,0
-0.792435110856925,-0.8866495983591235,-1.7176996440300334,1.076999336932138,0.7693607513460062,0.4547758342392997,27.0,27.0,4.0,28.0,901.0,1.0,2.0,220.0,2.1,4.1,0.8,7.6,2.2,2346.0,POND,0
-0.213851852313343,-1.1850921860995745,-0.7492748422036569,1.0711938826123517,0.0125978473298315,0.0880855231604635,57.0,26.0,6.0,30.0,944.0,4.0,7.0,430.0,2.4,2.0,0.8,7.3,5.4,2357.0,POND,0
0.0546663600597607,-1.4150764366919617,0.1454238595562656,0.046420723723279,-0.2393553159551313,-0.6975331673522246,53.0,21.0,8.0,29.0,1609.0,8.0,15.0,540.0,3.2,0.6,1.0,7.0,4.6,3077.0,POND,0
-0.2552581317603191,-1.3581487751908463,0.8085853232177509,1.3765744652677612,-1.2339081367785871,0.6561823113109888,43.0,25.0,4.0,35.0,873.0,10.0,2.0,430.0,2.2,3.0,1.0,6.9,10.8,4675.0,POND,0
0.9383593287125728,-1.648400098588335,-0.9193773866249376,0.8151349896201193,1.2076539497714096,-1.2918691907793522,47.0,26.0,10.0,28.0,1753.0,2.0,21.0,540.0,6.0,0.3,0.3,7.4,4.8,2344.0,POND,0
-0.6471670418398565,-0.563303444222595,-1.725097402909335,1.2383617850363249,0.196687367968778,-0.4308733811979036,4.0,27.0,3.9,28.0,996.0,1.0,2.0,130.0,2.1,3.0,0.3,7.2,1.8,4665.0,POND,0
2.195266032902934,-3.2349809583943525,-0.0564214891921667,0.0034835173166145,-0.2416814276835332,0.8297833199387968,63.0,26.0,12.0,30.0,1665.0,4.0,33.0,920.0,6.0,0.3,2.3000000000000003,7.2,14.855000000000002,2359.0,POND,0
0.8925201599697581,-2.89222890995746,0.6890320305481943,-0.961801981610954,-0.2315514571283038,1.2630789265882427,58.0,20.0,6.0,29.0,1605.0,9.0,43.0,540.0,4.0,1.0,2.3000000000000003,7.4,14.855000000000002,4236.0,POND,0
1.2594205137319407,-2.324483442714332,-0.3719331630636805,0.2457717996501308,-0.0515156538933779,-0.0245925716300606,47.0,25.0,15.0,29.0,1505.0,4.0,4.0,540.0,4.2,0.3,1.6,7.2,9.0,3078.0,POND,0
0.8571795730897231,-1.937725189855048,-0.5473622484040014,0.1962681182760341,0.1549725905233701,-0.4654344899330033,63.0,24.0,11.0,28.0,1679.0,4.0,11.0,540.0,4.0,0.3,1.1,7.2,7.6,3075.0,POND,0
2.6666133504920255,-3.151260132504401,-0.6811191044368429,0.5372355090346402,0.9815709889483116,-0.705964128043755,31.0,27.0,32.0,28.0,3294.5,1.0,2.0,350.0,4.0,0.3,1.1,7.5,14.0,2345.0,POND,0
0.7360937934384192,-2.0557054604772835,-1.41328249366385,-0.8532838068625298,-1.667348424755452,1.171183344191756,12.0,24.0,6.0,26.0,1347.0,2.0,4.0,170.0,3.2,5.0,2.3000000000000003,6.5,13.17,4238.0,TANK,0
-0.2978431522581353,-1.908830341363077,-1.3168281660102998,-2.298465469864526,-0.6531185594821509,1.4164929189855595,12.0,18.0,4.5,22.0,1004.0,4.0,4.0,49.0,2.2,5.0,2.3000000000000003,7.1,12.12,1464.0,TANK,0
2.7329355757167892,-3.4944551376587585,0.9091230540526224,0.4120896443370043,-0.3342393587735746,0.3373904298735561,84.0,26.0,19.0,33.0,2234.0,7.0,25.0,920.0,7.05,0.3,2.3000000000000003,7.0,14.855000000000002,4703.0,TANK,0
1.7953538285710755,-2.304228934268913,-1.2154635596589742,0.4981055175470372,-0.5076707338350854,-0.0936855331366715,47.0,28.0,18.0,28.0,1355.0,0.0,13.0,540.0,3.8,0.3,1.4,7.0,12.0,3085.0,TANK,0
1.139937561151412,-2.4082077421502777,-1.731826931596394,-0.5348662639498815,-1.3397345613615863,1.3781038033391724,11.0,26.0,6.0,26.0,1687.0,0.0,4.0,140.0,3.2,4.6,2.3000000000000003,6.7,14.855000000000002,4241.0,TANK,0
-1.3905576457445403,-0.5546075973322296,-1.5234398633316328,1.3981820053676544,1.296199206057512,0.6060104711062184,17.0,27.0,2.1,29.0,502.0,2.0,2.0,280.0,2.0,5.1,0.3,7.9,2.6,1447.0,TANK,0
2.199354937485881,-3.347950234896237,1.3051784943373526,0.283151199154165,-0.5746909148478723,0.4770097327282666,27.0,24.0,15.0,34.0,3294.5,10.0,12.0,240.0,7.05,4.0,2.3000000000000003,6.7,14.855000000000002,4233.0,TANK,0
0.8482264056437292,-2.4936289090801,-0.7133017163144879,-2.0678972111951155,-0.6374430986842817,0.8007475991073246,10.0,19.0,8.0,24.0,1802.0,5.0,4.0,140.0,5.2,5.0,2.3000000000000003,6.8,14.2,1780.0,TANK,0
2.396029902721888,-3.379650957481658,0.8285596430349849,0.5135416594754957,-0.4182669745948728,0.5573248621191569,63.0,26.0,20.0,33.0,2097.0,7.0,11.0,540.0,5.6,0.3,2.3000000000000003,7.1,14.6,4228.0,TANK,0
2.809919179698868,-3.4171870200727597,-1.0411949749211953,-1.1526516243228258,0.0406676173564801,-0.0408314206094818,20.0,24.0,22.0,25.0,3294.5,1.0,13.0,280.0,7.05,3.7,2.3000000000000003,6.8,14.855000000000002,4243.0,TANK,0
-0.801177734269996,-1.2023254816553928,-0.0717067585745855,0.4086816051761704,0.0923914515551052,0.3668874599179386,33.0,22.0,4.2,30.0,1488.0,8.0,2.0,430.0,2.1,3.6,1.2,7.3,3.7,4225.0,TANK,0
1.5118924151506872,-3.1411916979730035,-0.4941163891030623,-1.5978456617554395,-0.0899751823566779,0.6215079128031851,8.0,20.0,10.0,25.0,3294.5,5.0,2.0,63.0,5.0,4.0,2.3000000000000003,7.0,14.855000000000002,2348.0,TANK,0
1.533267941315794,-3.3453318454342567,0.9393339842816582,0.6438747227864723,-0.0774523631324871,1.3587838688209048,9.0,25.0,6.6,34.0,3294.5,9.0,6.0,150.0,5.4,4.1,2.3000000000000003,7.2,14.855000000000002,4230.0,TANK,0
1.4079303947088289,-2.7925670539289924,-0.9349516252520972,-2.196987958474515,-0.6935758870972689,0.3837228744359619,8.0,19.0,9.5,23.0,2895.0,4.0,2.0,84.0,5.4,5.0,2.3000000000000003,6.6,14.855000000000002,1783.0,TANK,0
0.518101831221537,-2.1001474880683064,0.7302314974655085,0.6375084894227296,-0.976264827598998,1.416815020716024,6.0,25.0,23.0,34.0,893.0,9.0,2.0,47.0,2.7,5.4,2.3000000000000003,7.0,11.1,4232.0,TANK,0
0.5595048520295106,-1.7750362896908218,-1.4929283987316193,0.411134075289597,-1.2178436840097997,0.748688340179236,27.0,27.0,6.0,28.0,1090.0,1.0,2.0,430.0,2.1,1.5,2.2,6.8,5.2,4248.0,TANK,0
1.0092735665114303,-2.5054827932947505,-1.447129644709603,-0.6992441782482252,-0.7089042007720369,1.4260266744167909,9.0,25.0,6.0,26.0,1439.0,1.0,4.0,94.0,4.0,4.3,2.3000000000000003,7.0,14.17,4242.0,TANK,0
2.5755899901524555,-3.19633009101445,1.0503796780143415,1.1756369727712808,-0.2042158851109523,0.1574065590575953,47.0,28.0,22.0,35.0,1615.0,7.0,15.0,540.0,7.05,0.3,1.8,7.1,14.855000000000002,4700.0,TANK,0
0.694103675025805,-2.1186532374771865,-1.6487481078064623,-0.9468454026656828,-0.8697540878784621,1.1364479771485865,10.0,24.0,6.0,25.0,1347.0,1.0,6.0,170.0,4.0,5.0,2.3000000000000003,6.8,11.18,4239.0,TANK,0
2.4377497140891946,-2.6837116752738854,-0.6100084146599226,-0.1007561819593389,0.4130873405390611,-1.2650136589964238,94.0,25.0,18.0,27.0,2496.0,2.0,17.0,540.0,7.05,0.3,0.7,7.0,14.6,2358.0,TANK,0
0.3643764482111359,-2.019251857611321,-2.040047949765238,-1.0015557554465142,-0.9907713828524004,1.5314296419687865,12.0,24.0,5.0,24.0,1457.0,0.0,6.0,70.0,2.1,5.4,2.3000000000000003,6.9,12.13,4245.0,TANK,0
-0.2016678463343127,-1.2096702276434057,-1.26854079834334,1.1475159880735617,0.2288436988951792,0.2084891228785554,34.0,27.0,4.0,29.0,1221.0,2.0,7.0,350.0,2.1,2.6,0.6,7.4,6.8,4247.0,TANK,0
2.8200203220704085,-3.6028662329797676,0.3908560328527088,0.8877064359505697,-0.4084413525723082,0.5575979292701421,33.0,28.0,14.0,33.0,3030.0,5.0,17.0,1600.0,6.0,0.3,2.3000000000000003,7.0,14.855000000000002,4237.0,TANK,0
0.5610555414261523,-2.1567762457719137,-1.4285460166007955,-0.6719770446292033,-1.207965022920059,1.3308523339973028,7.0,24.0,5.7,26.0,1709.0,2.0,2.0,70.0,2.2,4.5,2.3000000000000003,6.8,12.11,4240.0,TANK,0
0.3534362678428512,-1.6187106118189574,0.5234616088667111,1.7931451770102005,-1.1432075022681076,0.2486875312743448,58.0,27.0,8.0,35.0,1178.0,8.0,4.0,430.0,2.1,0.3,1.4,6.9,6.0,4704.0,TANK,0
2.5781036155497423,-3.6329362843116457,0.2028079675541914,-0.1941101374134861,0.65401667959814,0.0430287667271904,21.0,24.0,26.0,29.0,3294.5,5.0,4.0,540.0,5.2,0.3,2.3000000000000003,7.4,12.0,2343.0,TANK,0
0.1214057224549901,-1.05647943393654,-1.2054176036660584,1.2202450297017655,-0.1366459256546456,-0.5688797031594633,27.0,27.0,10.0,29.0,1306.0,2.0,2.0,430.0,2.1,1.7,0.4,7.1,5.6,4249.0,TANK,0
-0.1124025932402507,-2.0957443093238006,0.7340296976543526,0.658455055538199,-0.9646564482362074,1.833569437188336,9.0,24.0,4.0,34.0,1325.0,10.0,2.0,47.0,2.5,4.6,2.3000000000000003,7.1,10.2,4231.0,TANK,0
1.0531960601908632,-2.3820443906305546,-1.6120087052028,-1.033209530620782,-1.356440829522106,1.1815778477294758,8.0,24.0,6.0,25.0,1898.0,1.0,2.0,84.0,3.5,5.1,2.3000000000000003,6.6,14.855000000000002,4302.0,TANK,0
0.1128929672223198,-2.0430675158744633,-0.9688350816547852,-2.2976856195424795,-1.109860353401967,1.1927530432156892,11.0,18.0,6.2,23.0,1180.0,5.0,6.0,48.0,3.0,5.2,2.3000000000000003,6.8,14.1,3086.0,TANK,0
-0.0998670957226279,-1.0358672879411146,-0.3961309469072592,0.2518996776729911,-1.1858801109041326,-0.36874407843058,27.0,23.0,8.0,29.0,820.0,6.0,7.0,430.0,2.1,1.8,0.8,6.7,8.1,4689.0,TANK,0
-0.8990419576874962,-0.6931978736116448,-1.6725339635574423,1.4657558717680552,0.7264339029636777,0.387949173202776,26.0,28.0,3.0,29.0,644.0,1.0,2.0,350.0,2.1,4.1,0.5,7.6,2.6,3084.0,TANK,0
0.6084586732707138,-2.138664718276152,-1.7090563331974586,-0.9793694154080548,-1.5042245943559065,1.550482198867497,12.0,24.0,5.0,25.0,1437.0,1.0,8.0,84.0,2.2,5.2,2.3000000000000003,6.7,14.855000000000002,4244.0,TANK,0
-2.1035068723007297,-0.0777715516329532,0.0506742388744533,-0.3735180073949085,-0.6248777696550238,0.167269647029165,58.0,18.0,1.6,28.5,200.0,10.5,17.0,220.0,1.0,5.1,0.72,7.0,3.0,3391.0,LAKE,0
-1.9662179207923016,0.1563089160469711,0.2080278123002144,0.0252929915729246,-1.33377185606156,-0.1706196014133377,63.0,19.0,2.2,30.0,198.0,11.0,21.0,280.0,1.0,5.2,0.55,6.6,3.08,4193.0,LAKE,0
-2.1176319804274555,-0.0597575048701531,-0.0228903207771285,-0.0684791959462784,-0.4250594833893442,0.1903061491341347,58.0,19.0,1.5,29.0,211.0,10.0,13.0,210.0,1.0,5.2,0.58,7.1,2.94,1727.0,LAKE,0
-2.1326249278522886,0.1065932131434525,0.2216753231914045,0.1103854349044956,-0.7659287892310062,-0.026718714886182,41.0,19.0,1.8,30.0,198.0,11.0,22.0,210.0,1.0,5.2,0.48,6.9,2.55,4192.0,LAKE,0
-2.167030582696678,-0.1018181757037469,0.1928800259339677,-0.2810584452610587,-0.451456215819069,0.2654675528649116,58.0,18.0,1.9,29.0,203.0,11.0,21.0,220.0,1.0,5.2,0.74,7.1,2.73,4643.0,LAKE,0
-1.9784990507307496,-0.0820141652823814,0.2128811600603729,-0.3582161273101309,-0.7522737598411361,0.1029391074214985,84.0,18.0,2.3,29.0,206.0,11.0,27.0,280.0,1.4,5.3,0.72,6.9,3.5,4642.0,LAKE,0
-2.1902578244158932,-0.0089330406630674,0.1604380933936498,-0.2990065539791411,-0.6076478301181458,0.2371616147169058,63.0,18.0,2.1,29.0,181.0,11.0,25.0,280.0,1.0,5.6,0.73,7.0,2.73,4644.0,LAKE,0
-1.74407615867447,-0.106462373041346,-0.1735886499403401,-0.3977495281587088,-1.4091229408911488,0.1916628726254625,49.0,19.0,1.7,28.5,187.0,9.5,31.0,240.0,1.1,5.1,1.07,6.6,3.06,1728.0,LAKE,0
-1.9581479146100744,-0.1532340413476633,-0.1825394072614718,-0.3040685791116638,-0.836466495298484,0.3531389121746475,48.0,19.0,1.8,28.5,228.0,9.5,17.0,170.0,1.0,5.4,1.0,6.9,2.48,3393.0,POND,0
-2.100797038061895,0.1376970135997485,0.0061534141759336,-0.2180322129114197,-1.109862647106656,-0.0353499672136937,46.0,18.5,1.8,29.0,194.0,10.5,17.0,170.0,1.0,5.6,0.67,6.7,2.39,4197.0,POND,0
-1.8734220636520789,0.2568186313130706,0.264503512704261,-0.1305777479153197,-2.0684626829625627,-0.4194660571846916,48.0,18.5,1.9,30.0,198.0,11.5,15.0,210.0,1.0,5.0,0.7,6.2,2.49,4195.0,POND,0
-2.003178655449585,-0.0553329810435823,0.1099098490624108,-0.0698218032615704,-0.8321121795163953,0.1579114617608584,58.0,19.0,2.2,29.5,201.0,10.5,17.0,210.0,1.0,5.2,0.71,6.9,3.08,3396.0,POND,0
-1.5528354752855986,-0.6339305666306994,0.1213863841737716,-0.3342469076271079,-0.8345205036133655,0.8997150710252466,93.0,19.5,2.6,29.5,220.0,10.0,33.0,280.0,1.5,5.1,1.54,7.0,4.0,3394.0,POND,0
-2.1322355685832366,0.0575599720935881,0.1690091193076591,-0.2574295938400129,-0.7457538905983659,-0.0138455891888785,47.0,18.0,1.6,29.0,191.0,11.0,27.0,210.0,1.1,5.1,0.61,6.9,2.48,4221.0,POND,0
-2.068278731578151,0.0882141916798049,0.2169661445691426,0.0701153225703081,-0.9690604891142298,-0.0470582518240545,47.0,19.0,1.9,30.0,198.0,11.0,17.0,220.0,1.0,5.1,0.58,6.8,2.4,4194.0,POND,0
-2.080062877170094,0.0129695837369178,-0.0632726870725364,-0.1266704956858785,-0.7846378785740444,0.156282793293094,63.0,19.0,1.5,29.0,192.0,10.0,17.0,240.0,1.0,5.4,0.72,6.9,2.39,3395.0,POND,0
-0.2350795400079572,-0.7487601804707497,0.6694680982982495,-0.2942692669336468,-1.6319225194658684,-0.8584494178524105,94.0,19.5,11.0,30.0,216.0,10.5,47.0,430.0,3.1,1.2,0.89,6.4,6.6,4196.0,POND,0
-1.8730552028393577,0.0728045485450327,-0.0521380350515753,-0.1732689173649166,-1.3204786305371723,-0.1450844568377332,58.0,19.0,1.9,29.0,192.0,10.0,17.0,210.0,1.1,5.0,0.68,6.6,2.9,3392.0,POND,0
0.4520320378704223,2.66422005841306,-0.0892882607771391,-1.7811508631017812,3.152299247334187,1.5145728423638476,10678.0,17.0,6.8,24.0,539.0,7.0,766.0,31301.25,5.2,7.8,0.51,8.1,2.61,1364.0,LAKE,0
-0.4001355865028143,1.312497887299214,-0.2588088784500932,-0.9130846960339866,1.7078906633766155,0.8056441050506608,4300.0,19.0,5.0,26.0,371.0,7.0,766.0,7900.0,4.0,5.8,0.8,7.6,0.92,2499.0,LAKE,0
-0.3490671666730631,-0.6376683327400151,-1.180271131431413,-1.6228700723228142,1.168984144306655,-1.27666735963021,356.0,18.0,15.0,22.0,629.0,4.0,45.0,1500.0,6.0,4.5,0.51,7.2,2.61,2501.0,POND,0
2.063064196137719,0.2077282144692723,0.0229391590653727,-1.6376251638263035,2.506490976007999,-1.5672875953378451,4300.0,18.0,32.0,23.2,1336.0,5.199999999999999,766.0,6300.0,7.05,1.2,0.51,7.5,2.61,2500.0,POND,-1
-3.1941259984259966,0.6603720688589394,-0.1834153247534144,-2.1459888578252215,0.3261813019839044,-0.2869025697282735,170.0,11.0,1.6,23.0,210.0,12.0,70.0,540.0,1.0,7.4,0.32,7.2,0.37,3437.0,LAKE,0
-3.1537186471399825,0.7751176563412373,-0.0966315332736731,-2.4872588224927306,0.4648000779568743,-0.3393433824058295,350.0,10.0,2.0,22.0,440.0,13.0,140.0,920.0,1.0,7.6,0.32,7.2,0.36,1362.0,LAKE,0
-1.7445002878163356,1.99049188487317,0.3411946507719392,0.0443145708851747,0.152938450213678,0.6636109368884595,2200.0,19.0,1.7,30.0,195.0,11.0,766.0,3900.0,1.2,7.7,0.3,7.0,0.3,2539.0,LAKE,0
0.8582498078924885,2.6511149842230965,1.570639816614635,0.9604336913914124,1.911799552991832,1.285018845390479,10678.0,22.5,8.5,34.0,763.0,11.5,766.0,31301.25,3.2,4.0,0.35,7.8,0.72,2505.0,LAKE,0
0.8495676714209529,2.8175271232071326,1.4883897737507743,0.9461841424940096,1.4180022554062186,1.1239625340784534,10678.0,22.5,6.9,34.0,868.0,11.5,766.0,31301.25,3.2,4.5,0.3,7.5,0.8,2503.0,LAKE,0
-2.4947886085301176,1.613682531957888,1.0359677815992736,-2.3965568021951484,-0.2905957356666149,-0.4175680806684855,5000.0,10.0,1.8,24.0,97.0,18.0,60.0,13000.0,1.0,5.5,0.3,6.9,0.3,4729.0,LAKE,-1
-1.275873169959608,2.1029263442504633,-0.0809692576041853,0.3058795953710845,-0.6223669507865716,0.4515149147134532,5000.0,21.0,2.2,30.0,68.0,9.0,400.0,13000.0,1.0,6.8,0.3,6.7,0.3,2519.0,LAKE,0
-2.004161250185177,1.3236851209234868,1.035438173112793,0.5391763473151194,-0.8275731590965184,0.1399251382267058,2600.0,19.0,2.1,33.0,128.0,14.0,170.0,9000.0,1.4,6.8,0.3,6.7,0.3,4720.0,LAKE,0
0.9793054228453546,2.695295870505729,1.5702186016992028,0.9292181247995154,1.6113450630022863,1.069212955591139,10678.0,22.5,7.2,34.0,775.0,11.5,766.0,31301.25,3.6,3.8,0.3,7.6,0.9,2504.0,LAKE,0
-1.601437466685035,2.8042687951970087,1.530864711095027,-2.670967358606536,-0.4335987416719116,-0.3880069736872717,5000.0,10.0,2.8,24.0,196.0,20.0,766.0,14000.0,1.8,5.8,0.3,6.5,0.32,2520.0,LAKE,-1
-1.270776508975091,0.3967371549558018,0.1083526269727172,0.8007114869977775,0.2817572365134258,0.1090837705625677,790.0,22.0,4.1,31.0,826.0,9.0,330.0,1700.0,1.8,5.2,0.3,7.2,1.9,1765.0,LAKE,0
-0.3820304702505001,2.7744781265565845,0.5606787958964945,0.5650556266662599,0.5623274092311759,1.0153786519372592,9400.0,22.0,7.3,32.0,422.0,10.0,766.0,12000.0,2.7,8.8,0.3,7.0,0.8,2544.0,LAKE,0
-3.0904136470477117,0.8480005966509209,-1.1788573085613756,-3.0662391646625102,-0.0726623535660615,-0.7341133643092407,110.0,10.0,1.1,18.5,29.0,9.0,70.0,210.0,1.0,7.1,0.3,6.9,0.3,2522.0,LAKE,0
-3.322620087758975,0.8147716233797532,0.3919849642060059,-2.2090795846622213,-0.2913025674954913,-0.545205815602103,130.0,10.0,1.8,24.0,36.0,15.0,60.0,330.0,1.0,7.2,0.3,6.9,0.3,2521.0,LAKE,0
-3.098532997138805,0.8404115931869931,-1.0438907294106563,-3.0864446934175676,-0.0655830389243297,-0.7614675817079034,110.0,10.0,1.6,18.5,73.0,10.0,70.0,330.0,1.0,7.1,0.3,6.9,0.3,4725.0,LAKE,0
-0.4406006465337037,-1.155760510166009,-1.040530191692559,-0.0178526188120188,0.3577641690292908,-0.8215754418521803,3.0,21.0,2.8,26.0,3294.5,5.0,3.0,210.0,2.2,3.8,0.74,7.0,1.45,1790.0,LAKE,0
-0.4481420775702363,-0.9718560075943418,-1.2360001325245102,0.5013349149219937,-0.2356427353578757,0.2241585202270135,23.0,25.0,4.8,28.0,890.0,3.0,15.0,460.0,2.4,3.6,1.03,7.1,4.52,2353.0,LAKE,0
0.8652228916056998,-2.093021701953208,-0.2477793782954616,0.3333413905275903,-0.7843441930979075,-0.3555031074614098,23.0,23.0,6.2,29.0,3294.5,6.0,11.0,1100.0,1.7,0.5,1.3,6.8,8.62,4368.0,LAKE,0
-1.168992337453999,0.2983749441084868,-1.2604768251220877,1.3161675467229952,-1.489320747640375,-0.4384523349452139,200.0,26.0,2.5,30.0,670.0,4.0,47.0,600.0,0.8,5.3,0.11,6.4,3.3,4391.0,TANK,0
-2.1209374226416497,0.3079181390287106,1.934856782675185,0.4734021072628288,0.0978022942875177,1.0718345928749573,910.0,18.0,3.8,35.0,240.0,17.0,300.0,1500.0,2.1,7.2,1.0,7.3,1.8,1529.0,LAKE,0
-1.5081071151619398,0.5937350087490858,-0.3957498148477909,-0.1031793201380831,-0.6925457531321331,-0.0858880542432028,360.0,20.0,2.4,28.0,140.0,8.0,300.0,1400.0,1.1,4.2,0.6,6.8,1.0,2205.0,LAKE,0
-1.9588272310801265,0.0892009835689974,0.7542797832959697,1.3106990813795083,-0.7231934955680525,0.0127436471366231,360.0,22.0,2.4,34.0,67.0,12.0,2.0,910.0,1.1,4.1,0.4,7.0,1.1,2206.0,LAKE,0
-1.3594357187554165,-0.0347279186992002,1.3082348637459031,-0.1128303077859262,-0.1937881543910231,0.5347086052916549,730.0,18.0,3.9,32.0,244.0,14.0,300.0,1500.0,2.8,4.5,1.2,7.1,2.0,2218.0,LAKE,0
